timestamp,price,rsi
2024-10-28 09:04:08,68810.34,48.25
2024-10-28 09:04:51,68819.26,49.49
2024-10-28 09:05:08,68819.35,49.18
2024-10-28 09:05:51,68819.35,49.5
2024-10-28 09:06:09,68819.4,49.18
2024-10-28 09:06:51,68819.01,49.48
2024-10-28 09:07:11,68819.03,49.15
2024-10-28 09:07:51,68819.02,49.48
2024-10-28 09:08:10,68819.02,49.14
2024-10-28 09:08:53,68819.05,49.48
2024-10-28 09:09:09,68819.05,49.15
2024-10-28 09:09:55,68900.0,53.95
2024-10-28 09:10:07,68970.41,60.86
2024-10-28 09:10:57,68999.99,58.49
2024-10-28 09:11:06,68999.99,62.54
2024-10-28 09:11:58,68900.77,45.22
2024-10-28 09:12:06,68900.77,54.96
2024-10-28 09:13:00,69012.05,60.58
2024-10-28 09:13:06,69012.05,60.57
2024-10-28 09:14:02,69019.6,54.74
2024-10-28 09:14:04,69019.6,54.73
2024-10-28 09:15:01,69019.6,64.27
2024-10-28 09:15:05,69019.6,64.27
2024-10-28 09:16:00,69027.15,64.67
2024-10-28 09:16:03,69027.15,57.21
2024-10-28 09:16:58,68938.01,49.27
2024-10-28 09:17:02,68938.07,62.64
2024-10-28 09:17:58,68938.24,62.66
2024-10-28 09:18:01,69066.97,70.24
2024-10-28 09:18:57,68944.38,62.45
2024-10-28 09:19:02,68944.38,58.36
2024-10-28 09:19:56,68944.38,62.44
2024-10-28 09:20:00,68944.38,58.36
2024-10-28 09:20:58,68944.42,62.49
2024-10-28 09:21:01,68944.42,58.39
2024-10-28 09:21:59,69029.33,67.91
2024-10-28 09:21:59,69029.33,62.64
2024-10-28 09:22:58,68833.3,50.91
2024-10-28 09:22:59,68833.3,50.69
2024-10-28 09:23:57,68833.3,45.25
2024-10-28 09:24:01,68833.3,42.18
2024-10-28 09:24:59,68833.3,36.16
2024-10-28 09:25:01,68833.3,40.16
2024-10-28 09:26:01,68833.3,43.29
2024-10-28 09:26:01,68833.3,45.49
2024-10-28 09:27:02,68961.99,46.73
2024-10-28 09:27:03,68961.99,45.19
2024-10-28 09:28:01,68981.59,47.56
2024-10-28 09:28:04,68981.59,46.43
2024-10-28 09:29:01,68999.5,48.74
2024-10-28 09:29:04,68999.5,48.17
2024-10-28 09:30:02,68999.5,48.25
2024-10-28 09:30:03,68999.5,47.45
2024-10-28 09:31:00,68798.0,42.22
2024-10-28 09:31:01,68798.0,39.31
2024-10-28 09:32:00,68946.73,43.47
2024-10-28 09:32:02,68946.73,50.53
2024-10-28 09:33:00,68946.73,50.15
2024-10-28 09:33:01,68946.73,50.15
2024-10-28 09:33:58,68964.99,51.26
2024-10-28 09:34:03,68964.99,51.26
2024-10-28 09:34:58,68964.99,51.26
2024-10-28 09:35:04,68964.99,51.26
2024-10-28 09:35:58,68999.49,48.05
2024-10-28 09:36:04,68999.5,48.05
2024-10-28 09:37:00,68999.5,64.6
2024-10-28 09:37:03,68999.5,64.6
2024-10-28 09:38:01,68999.5,64.6
2024-10-28 09:38:01,68999.5,64.6
2024-10-28 09:39:01,68730.92,43.89
2024-10-28 09:39:02,68730.92,43.89
2024-10-28 09:39:59,68871.71,51.96
2024-10-28 09:40:01,68871.71,51.96
2024-10-28 09:40:59,68983.99,51.14
2024-10-28 09:41:02,68983.99,51.14
2024-10-28 09:41:57,68891.72,45.66
2024-10-28 09:42:03,68999.5,50.93
2024-10-28 09:42:58,68999.49,50.0
2024-10-28 09:43:03,68999.49,50.0
2024-10-28 09:43:57,68982.83,49.27
2024-10-28 09:44:02,68982.83,49.13
2024-10-28 09:44:56,68988.69,60.08
2024-10-28 09:45:03,68988.69,62.53
2024-10-28 09:45:55,69017.81,54.3
2024-10-28 09:46:04,69019.4,55.65
2024-10-28 09:46:55,69211.86,62.99
2024-10-28 09:47:04,69100.01,60.59
2024-10-28 09:47:53,69100.02,56.06
2024-10-28 09:48:05,69226.71,65.72
2024-10-28 09:48:53,69100.1,56.07
2024-10-28 09:49:05,69100.1,57.05
2024-10-28 09:49:55,69100.15,54.66
2024-10-28 09:50:05,69100.17,55.45
2024-10-28 09:50:54,68976.51,49.04
2024-10-28 09:51:04,69146.9,57.59
2024-10-28 09:51:54,68976.72,49.05
2024-10-28 09:52:06,69086.02,54.19
2024-10-28 09:52:53,69026.92,65.03
2024-10-28 09:53:06,69046.9,69.69
2024-10-28 09:53:54,69087.41,61.92
2024-10-28 09:54:04,69085.98,65.29
2024-10-28 09:54:54,68944.95,47.91
2024-10-28 09:55:03,68944.95,47.32
2024-10-28 09:55:55,69008.55,56.45
2024-10-28 09:56:01,69008.55,50.58
2024-10-28 09:56:55,69008.49,50.56
2024-10-28 09:57:03,69008.49,50.58
2024-10-28 09:57:57,68847.61,42.83
2024-10-28 09:58:02,68847.61,42.67
2024-10-28 09:58:58,68828.91,41.64
2024-10-28 09:59:02,68828.91,41.45
2024-10-28 09:59:57,68802.8,38.71
2024-10-28 10:00:01,68802.8,38.36
2024-10-28 10:00:58,68687.27,19.98
2024-10-28 10:01:01,68687.27,28.62
2024-10-28 10:01:58,68674.61,22.54
2024-10-28 10:02:02,68674.61,17.56
2024-10-28 10:02:59,68832.11,35.62
2024-10-28 10:03:02,68832.11,34.81
2024-10-28 10:03:59,68674.65,30.47
2024-10-28 10:04:02,68674.65,29.53
2024-10-28 10:04:58,68674.68,34.38
2024-10-28 10:05:04,68674.68,26.21
2024-10-28 10:05:57,68821.83,43.04
2024-10-28 10:06:03,68821.83,37.76
2024-10-28 10:06:58,68917.96,45.3
2024-10-28 10:07:03,68917.96,44.32
2024-10-28 10:08:00,68917.96,42.29
2024-10-28 10:08:03,68917.96,42.34
2024-10-28 10:09:01,68859.39,45.78
2024-10-28 10:09:03,68859.39,45.78
2024-10-28 10:09:59,69088.9,53.4
2024-10-28 10:10:03,69088.9,53.4
2024-10-28 10:10:58,69056.72,51.99
2024-10-28 10:11:04,69056.72,51.99
2024-10-28 10:11:57,69055.76,59.89
2024-10-28 10:12:03,69055.76,59.89
2024-10-28 10:12:56,69055.76,60.97
2024-10-28 10:13:02,68908.36,53.36
2024-10-28 10:13:56,68908.36,54.57
2024-10-28 10:14:00,68908.36,54.57
2024-10-28 10:14:56,68908.36,60.63
2024-10-28 10:15:02,68908.36,60.63
2024-10-28 10:15:57,69070.89,66.66
2024-10-28 10:16:01,69070.89,66.66
2024-10-28 10:16:58,69070.89,61.57
2024-10-28 10:16:59,69070.89,61.57
2024-10-28 10:17:56,69070.89,72.66
2024-10-28 10:18:01,69070.89,72.66
2024-10-28 10:18:56,69070.89,72.66
2024-10-28 10:19:02,69070.89,72.66
2024-10-28 10:19:56,69070.89,67.12
2024-10-28 10:20:01,69070.89,67.12
2024-10-28 10:20:55,68831.0,45.01
2024-10-28 10:20:59,68831.0,45.01
2024-10-28 10:21:57,68850.28,46.2
2024-10-28 10:21:58,68850.28,46.2
2024-10-28 10:22:57,68850.64,49.47
2024-10-28 10:23:00,68850.64,49.47
2024-10-28 10:23:56,68850.72,30.24
2024-10-28 10:24:00,68980.29,42.58
2024-10-28 10:24:56,68850.73,31.95
2024-10-28 10:25:01,68850.73,37.59
2024-10-28 10:25:57,68850.89,32.02
2024-10-28 10:25:59,68850.89,37.64
2024-10-28 10:26:57,68900.0,37.41
2024-10-28 10:27:01,68812.58,43.35
2024-10-28 10:27:56,68812.58,41.43
2024-10-28 10:28:00,68812.58,43.35
2024-10-28 10:28:55,68812.58,41.43
2024-10-28 10:28:59,68812.58,43.35
2024-10-28 10:29:54,68812.58,17.41
2024-10-28 10:30:00,68812.58,26.82
2024-10-28 10:30:56,68775.15,15.91
2024-10-28 10:31:02,68775.15,25.13
2024-10-28 10:31:55,68775.15,15.91
2024-10-28 10:32:04,68775.15,25.13
2024-10-28 10:32:54,68775.15,15.91
2024-10-28 10:33:04,68775.15,25.13
2024-10-28 10:33:55,68775.15,15.91
2024-10-28 10:34:05,68711.83,22.71
2024-10-28 10:34:56,68844.56,52.58
2024-10-28 10:35:07,68706.43,35.29
2024-10-28 10:35:58,68706.43,31.18
2024-10-28 10:36:08,68706.43,32.21
2024-10-28 10:36:56,68842.8,49.24
2024-10-28 10:37:09,68842.8,49.27
2024-10-28 10:37:56,68842.8,49.24
2024-10-28 10:38:08,68842.8,33.26
2024-10-28 10:38:58,68892.93,53.71
2024-10-28 10:39:10,68892.93,56.37
2024-10-28 10:40:00,68890.61,53.48
2024-10-28 10:40:09,68889.25,55.73
2024-10-28 10:40:58,68888.93,48.94
2024-10-28 10:41:08,68888.93,62.87
2024-10-28 10:41:58,68888.06,58.65
2024-10-28 10:42:08,68888.06,62.68
2024-10-28 10:42:57,68888.06,58.65
2024-10-28 10:43:09,68893.29,63.33
2024-10-28 10:43:56,68906.31,60.31
2024-10-28 10:44:09,68906.31,64.84
2024-10-28 10:44:55,68903.86,65.34
2024-10-28 10:45:10,68917.99,74.63
2024-10-28 10:45:57,68967.03,69.87
2024-10-28 10:46:10,68967.03,78.3
2024-10-28 10:46:58,68967.03,69.87
2024-10-28 10:47:11,68967.03,78.3
2024-10-28 10:47:56,68967.03,69.87
2024-10-28 10:48:13,68967.03,96.28
2024-10-28 10:48:57,68970.4,65.1
2024-10-28 10:49:13,68970.4,98.22
2024-10-28 10:49:56,68970.41,97.37
2024-10-28 10:50:14,68970.41,98.22
2024-10-28 10:50:58,68840.9,49.65
2024-10-28 10:51:15,68840.9,49.64
2024-10-28 10:51:56,69026.78,70.1
2024-10-28 10:52:14,69026.78,70.32
2024-10-28 10:52:57,68998.86,62.16
2024-10-28 10:53:16,68998.86,62.3
2024-10-28 10:53:57,68998.86,62.5
2024-10-28 10:54:17,68998.86,62.84
2024-10-28 10:54:57,68998.86,62.74
2024-10-28 10:55:17,68870.24,48.32
2024-10-28 10:55:58,68870.24,48.41
2024-10-28 10:56:19,68870.24,48.39
2024-10-28 10:56:58,68991.8,57.62
2024-10-28 10:57:19,68991.8,57.34
2024-10-28 10:57:57,68992.14,56.47
2024-10-28 10:58:20,68992.14,56.52
2024-10-28 10:58:57,68992.14,56.68
2024-10-28 10:59:22,68992.14,55.74
2024-10-28 10:59:56,68992.14,52.1
2024-10-28 11:00:21,68992.14,52.1
2024-10-28 11:00:54,68992.14,52.1
2024-10-28 11:01:20,68881.27,43.94
2024-10-28 11:01:56,68875.12,43.57
2024-10-28 11:02:21,68716.9,35.67
2024-10-28 11:02:55,68866.59,42.78
2024-10-28 11:03:22,68781.99,39.92
2024-10-28 11:03:57,68776.8,38.04
2024-10-28 11:04:21,68774.18,39.58
2024-10-28 11:04:57,68772.79,45.02
2024-10-28 11:05:22,68772.79,45.82
2024-10-28 11:05:56,68772.79,24.49
2024-10-28 11:06:21,68770.01,29.65
2024-10-28 11:06:57,68770.01,25.79
2024-10-28 11:07:21,68770.01,31.02
2024-10-28 11:07:57,68770.01,25.79
2024-10-28 11:08:20,68770.01,31.02
2024-10-28 11:08:57,68765.76,25.56
2024-10-28 11:09:19,68700.0,34.36
2024-10-28 11:09:56,68630.95,25.23
2024-10-28 11:10:17,68630.95,30.49
2024-10-28 11:10:56,68630.99,0.11
2024-10-28 11:11:16,68630.99,13.31
2024-10-28 11:11:55,68700.0,16.05
2024-10-28 11:12:17,68700.0,23.94
2024-10-28 11:12:56,68699.99,16.05
2024-10-28 11:13:18,68700.0,23.94
2024-10-28 11:13:56,68700.0,16.05
2024-10-28 11:14:17,68700.0,23.94
2024-10-28 11:14:55,68700.0,16.05
2024-10-28 11:15:16,68699.96,29.84
2024-10-28 11:15:57,68630.95,18.06
2024-10-28 11:16:15,68699.96,47.03
2024-10-28 11:16:58,68699.96,31.18
2024-10-28 11:17:14,68699.96,31.37
2024-10-28 11:18:00,68630.96,32.72
2024-10-28 11:18:15,68650.0,26.33
2024-10-28 11:19:01,68650.0,35.95
2024-10-28 11:19:16,68630.95,24.67
2024-10-28 11:20:00,68629.53,34.34
2024-10-28 11:20:17,68590.19,21.72
2024-10-28 11:21:02,68568.33,30.45
2024-10-28 11:21:16,68568.33,20.32
2024-10-28 11:22:02,68568.33,30.45
2024-10-28 11:22:18,68645.32,35.04
2024-10-28 11:23:04,68623.69,37.47
2024-10-28 11:23:17,68623.69,39.64
2024-10-28 11:24:04,68623.31,49.12
2024-10-28 11:24:17,68547.9,38.93
2024-10-28 11:25:05,68500.04,38.22
2024-10-28 11:25:17,68623.13,49.13
2024-10-28 11:26:04,68622.77,43.66
2024-10-28 11:26:17,68622.56,39.86
2024-10-28 11:27:05,68622.45,43.64
2024-10-28 11:27:16,68622.45,39.85
2024-10-28 11:28:07,68615.8,43.17
2024-10-28 11:28:17,68615.8,39.17
2024-10-28 11:29:07,68615.8,43.17
2024-10-28 11:29:17,68615.8,39.17
2024-10-28 11:30:05,68615.8,48.62
2024-10-28 11:30:16,68612.27,38.82
2024-10-28 11:31:05,68612.27,40.9
2024-10-28 11:31:17,68612.27,38.82
